smiles,NCI1,group
C1C(C(OC1N2C=C(C(=O)NC2=O)I)CO)O,0,training
C1=CC(=C(C(=C1)O)O)/C=N/NC(=O)N/N=C/C2=C(C(=CC=C2)O)O,0,training
CC1=CC=C(C=C1)C2=NN(C(C2)C3=CC(=C(C=C3)OC4=C5C=CC(=CC5=NC=C4)Cl)OC)C=O,0,test
C[C@@H]1CC2=C(C=CC(=C2)O)[C@@H]3[C@@H]1[C@@H]4CC/C(=C\COCCN(C)C)/[C@]4(CC3)C.C(C(=O)O)C(CC(=O)O)(CC(=O)O)O,1,training
CC1=CC2=CN3C4=C(C=C(C=C4)O)N=C(C3=C2C=C1C)N,0,training
C#CC1=CC(=CC=C1)OC2=CC=C(C=C2)NC(=O)CCl,0,training
C1=C2C(=CC3=C1N=C(C(=N3)N)N)N=C(C(=N2)N)N,0,training
C1=CC(=CC=C1C(=O)N)NCC2=CC(=O)C=CC2=O,0,test
CCOC(=O)C1C(C2=C(CC1(O)OCC)NNC2=O)C3=CC(=C(C=C3)OCC=C)OC,0,training
CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=C(C6=C(C=C5N=C4C3=C2)OCO6)N)OC(=O)CN,1,training
CC1[C@H](CC2C1C3C(CC[C@@]2(C)OC(=O)C)C(C(=O)O3)C)O,0,test
COC1=CC(=CC(=C1OC)OC)OC2=NC3=C(C=C(C=C3N=C2C4=CC=CC=C4)C(F)(F)F)N,0,training
CC(=O)OC1=CC2=C(CC[C@@H]3[C@@]2(CCCC3(C)C)C)C=C1,0,training
COC1=C(C=C2C(=C1)C(=CC(=N2)C3=CC=C(C=C3)C(F)(F)F)OCCCN4CCOCC4)OC,0,training
C1=CC(=CC(=C1)O)NC2=C(C(=O)N(C2=O)CC3=C(C=C(C=C3)Cl)Cl)Cl,0,training
COC1=CC=C(C=C1)CNC2=NC(=NC(=N2)NC3CCCC3)NCC4=CC=C(C=C4)OC,0,training
COC(=O)N1CC[C@H]2[C@@H]1C(=CCC2)C3=C4C(=CC=C3)OCO4,0,training
CC1=C(C=C(C=N1)C(=O)NC2=CC(=C(C=C2)CN3CCN(CC3)C)C(F)(F)F)C#CC4=CN=C(C5=C4C=CN=C5)N,1,training
COC1=CC2=C(C=C1)C3=C(C2=O)C4=CC=CC=C4C(=O)N3CCCNCCO.Cl,1,valid
C1CN2C(=NC3=CC=CC=C32)CN1,0,training
CC(=O)NC1=CC2=C(C=C3C(=C2C=C1)C(CN3C(=O)CCCCCCC(=O)N4CC(C5=C6C=CC(=CC6=C(C=C54)O)NC(=O)C)CCl)CCl)O,1,training
C1=CC(=CC(=C1)N2C(=O)C3=C(C2=O)C=C(C=C3)C(=O)C4=CC5=C(C=C4)C(=O)N(C5=O)C6=CC=CC(=C6)C#N)C#N,0,valid
C1C2CC3CC1CC(C2)C3N4C(=O)C(=O)C(C(=O)C4=O)C5=NC6=CC=CC=C6O5,0,training
CC1=C2C=CN=CC2=C(C3=C1NC4=C3C=C(C=C4)OC(C)C)C,0,training
C1CNC(=NC1)C2=C(N(N=N2)C3=CC=C(C=C3)[N+](=O)[O-])C4=CC=C(C=C4)Cl,0,training
CCOC1=CC=C(C=C1)N=NC2=CC3=C(C=C2)OC(=O)C(=C3)C(=O)NC4=CC=C(C=C4)OC,0,valid
CC1=C(N=NN1C2=C3C=CC(=CC3=NC=C2)C(F)(F)F)C(=O)NC4=CC=CC=C4,0,training
CCC1=C(C(=NC1=O)/C=C/2\C(=C(/C(=C\C3=C(C(=C(N3)/C=C/4\C(=C\C)\C(C(=O)N4)C)C)CCC(=O)O)/N2)CCC(=O)O)C)C,0,valid
CC1=C(C(=O)NC(=N1)C)N2CCN(CC2)CN,0,training
CC1=CC(=NC(=N1)N2CCOCC2)N(CCCNC3=C4C=CC(=CC4=NC=C3)Cl)CC5=CC6=C(C=C5)OCO6,1,training
CC1=CC2=C(C=C1C)N3C(=C4C=CC=CC4=C(C3=N2)C)C,0,training
C[C@@H](C(=O)OC)N(C)C(=O)C(CC(=O)N)N(C)C(=O)[C@H](CC1=CC=CC=C1)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](C(C)C)N(C)C(=O)C(C(C)C)N(C)C(=O)[C@H](C(C)C)NC(=O)OC(C)(C)C,0,training
CC1=C2C=C(C=C(C2=CC=C1)C(=O)O[C@H](C(=O)N)[C@@]3(CO3)C)OC,1,valid
CCN(CC1=CC(=C(C=C1)Cl)Cl)C2=C(C3=C(C=C2)N=C(N=C3N)N)C,1,test
CC1=C2C=CN=CC2=C(C3=C1N(C4=CC=CC=C43)CCCCCCNCC5=CC=CC=C5)C,0,training
C1C2=CC3=CC=CC=C3N=C2OC4=CC=CC=C4N1,0,training
C1=CC=C(C=C1)/C(=C/C(=O)C(=O)NNC2=C(C=C(C=C2)[N+](=O)[O-])[N+](=O)[O-])/O,0,valid
CC1=C(C=CC(=C1)N(CCCl)CCCl)C=NC2=CN=CC=C2,0,test
CN1C=C(C2=CC=CC=C21)C3=CN=C(C=N3)C4=CN(C5=CC=CC=C54)C,0,training
C1=CC(=C(C=C1C(=O)O)I)C2=C(C=C(C=C2)C(=O)O)I,0,training
CCN1C=C(C(=O)C2=CC(=C(C=C21)N3CCN(CC3)CN4C5=C(C=C(C=C5)Cl)/C(=N/C6=NC=C(C(=N6)N)CC7=CC(=C(C(=C7)OC)OC)OC)/C4=O)F)C(=O)O,0,valid
C#CC1=CC(=CC=C1)N2C(=O)C3=C(C2=O)C(=C(C(=C3C4=CC=CC=C4)C5=CC=CC=C5)C6=CC=C(C=C6)CC7=CC=C(C=C7)C8=C(C9=C(C(=C8C1=CC=CC=C1)C1=CC=CC=C1)C(=O)N(C9=O)C1=CC=CC(=C1)C#C)C1=CC=CC=C1)C1=CC=CC=C1,0,training
C1=C(C2=C(N=CN=C2N1)N)C(=O)N.Cl,0,training
C[C@]12CCC([C@@H]1CC[C@@]3([C@@H]2CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CCCC5(C)C)C)C)C)C(C)(C)O,0,training
C1=CC=C2C(=C1)C=CC3=C2C=C(C=C3)CCC(=O)NN,0,training
C1=CC=C(C=C1)C(=O)N2C=C(C3=CC=CC=C32)/C=C/[N+](=O)[O-],0,training
C1=CC=C(C(=C1)C#CCCCCO)C#CC2=CC=CC=C2C(F)(F)F,0,training
CC1CC2C(=O)NC(C(=O)N(C(C(=O)N3CCCC3C(=O)N(C(C(=O)NCC(=O)OC(C(C(=O)NC(C(=O)N2C1)CC(C)C)N(C)C(=O)C4CC(CN4C(=O)C(C(C)C)N(C)C(=O)C)C)C)CC(C)C)C)C(C)C)C)CC(C)C,0,training
C(/N=C(\N)/NC#N)O,0,training
CC1=C(C(C(=C(N1)C)C(=O)OC(C)C)C2=CC=CC=C2[N+](=O)[O-])C(=O)OCCC3=CC=C(C=C3)[N+](=O)[O-],0,training
CC(C)C1=CC2=C(C(=C1)CC3=CC(=CC(=C3O)CC4=CC(=CC(=C4O)CC5=C(C(=CC(=C5)C(C)C)C2)O)C(C)C)C(C)C)O,0,training
C1CC2=C(C1)C3=C(CC4(C3O)CC5=CC=CC=C5C4)C=C2,0,valid
C1CN(CCC12NC(=O)C3=CC=CC=C3O2)CCC4=CC=CC=C4,0,training
CN(C)CCCNC1=C2C3=C(C=C1)N=CN3C4=C(C2=O)C=C(C=C4)OC.Cl,0,training
CC1=CC2=C(C=C1OC)C(=CN2)/C=C\3/C4=CC=CC=C4NC3=O,1,training
CCCCCCCCCCCC(=O)C1=C(C(CCC1=O)O)O,0,valid
C1=CC=C\2C(=C1)C=C/C2=C\C3=CC=C(C=C3)N=C(N)N,0,training
COC1=CC2=C(C3=C(C2=O)C4=C(C=C(C=C4)F)C(=O)N3CCCN5CCC(CC5)O)N=C1,1,training
C#C[C@]1([C@H](O[C@H]([C@@H]1O)N2C=C(C3=C(N=CN=C32)N)Br)CO)O,1,training
C[C@@H]1CC[C@H]([C@@H](C1)OC(=O)/C=C\2/[C@@H]3C=C[C@H](C2C(=O)O[C@@H]4C[C@@H](CC[C@H]4C(C)C)C)O3)C(C)C,0,training
CCC1(CC(C2=C(C1C(=O)OC)C(=C3C(=C2O)C(=O)C4=C(C3=O)C=CC=C4O)O)OC5CC(C(C(O5)C)OC6CC(C(C(O6)C)OC7C(=CC(=O)C(O7)C)N)O)N(C)C)O,1,training
CC(=O)NC1=CC2=C(C=C1)N=C3C4=CC=CC=C4C(=O)N3C2,0,training
CC1=CC=C(C=C1)C2C(C(=O)N2N3C=NC4=CC=CC=C4C3=O)Cl,0,test
COC(=O)C#CC(=O)N,0,training
CCC1CCC2C(C1)C3C(C4=C2C5=C(N4)C=CC(=C5)C)C(=O)N(C3=O)N(C)C,0,training
C=C(CN1CCN(CC1)C2=C(C=C(C=C2)Cl)F)C3=CC=C(C=C3)C(=O)NC4=CC=CC=C4N,0,valid
C1=CC=C(C=C1)C2=C(OC(=N2)CCC(=O)O)C3=CC=CC=C3,0,training
COC(=O)C1=CC=C2N1C3CC4CC(C3)CC2C4,0,training
COC1=CC=C(C=C1)NCC2=CC(=C(C(=C2)OC)OC)OC,0,training
COC1=C(C=C(C=C1)C(/C(=N\NC(=O)OC)/C2=NC3=C(C=C(C=C3)[N+](=O)[O-])NC2=O)O)OC,0,training
C1CC1(C2=NN(C(=C2)NC(=O)CC3=CC(=C(C=C3)F)F)CC4=CC=CC=C4)C(F)(F)F,0,valid
CC1=C(C23C(=C(C4=CC=CC=C4C2=O)O)C(=O)C=CC3(N1)O)C#N,0,training
CC(C1=CC=CC=C1)C2=C(C3=C(C=CC(=C3C=C2)OC)OC)C(=O)O,0,training
C1=CC=C(C=C1)NC2=NC3=C(C=CC(=C3)[N+](=O)[O-])OC2=NC4=CC=CC=C4,0,training
CCCCOC1=C(C=C(C=C1C(=O)O)Br)C(=O)O,0,training
COC1=C(C=CC(=C1)C2=CC(=C(C=C2)NC3=CC=CC=C3C(=O)O)OC)NC4=CC=CC=C4C(=O)O,0,valid
CC(=O)NC1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)OC)O)O)OC,0,training
C1CCCC2C=CC(CC1)N3N2C(=O)N(C3=O)C4=CC=CC=C4,0,training
COC1=CC(=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C(=C3OC)OC)OC)OC)OC,0,training
C1C2=CC3=CC=CC=C3N=C2C(N1)CC(=O)O.Br,0,training
CC1(CC2=C(O1)C(=CC=C2)C(C3=CC=CC=C3)(C(=O)OC4CN5CCC4CC5)O)C,0,training
C1=CC=C(C=C1)CC2=NC(=NN2)CC#N,0,training
CC1=C2CC/C(=C/3\CC4=C(C=CC=C4C3=O)C)/C2=CC=C1,0,training
CN1C(CC(CC1C2=CC=CC=C2)(C#C)O)C3=CC=CC=C3.Cl,0,training
COC1=C(C=C2C(=C1)C3=C(CC(=O)N2)C4=C(N3)C=CC(=C4)[N+](=O)[O-])OC,0,training
COC(=O)/C(=C\1/C(C(CC(=O)N1)C2=CC=CC=C2)C#N)/C#N,0,training
C1=CC=C(C=C1)/C=C/C2=NC=CC3=C2NC4=CC=CC=C34,0,training
CC[C@@H](CCCCC1CC[C@@H]2[C@H]1CC(=O)C2)OC,0,training
CC(C)(C)C(=O)N(C)C1=CC=CC=C1I(=O)=O,0,training
CC1=C(C=C(C=C1)/C(=N/[N+](C)(C)C)/C)C.[I-],0,training
CN1CCCCCOC2=C(C=C3C(=C2)C(=NC=N3)NC4=C(C1)C=CC(=C4)Br)OC,1,training
C1CCC(CC1)CNC2=CC(=O)NC(=O)N2,0,training
C1=CC=C(C=C1)C2=C(C3=CC=CC4=C3C(=CC=C4)C2=O)O,0,training
CC1=C(C(=CC=C1)C2CN=NC23CC4=C(C3=O)C(=C(C=C4)C)C)C(=O)OC,0,training
CC1=CC(=O)NC(=N1)CNC(=O)CC2=CC=CC=C2,0,training
CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=C(C=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O)C(F)(F)F,0,training
CC(=O)NC1=CC2=C(C=C3C(=C2C=C1)C(CN3C(=O)CCCC(=O)N4CC(C5=C6C=CC(=CC6=C(C=C54)O)NC(=O)C)CCl)CCl)O,1,training
C1=CC=C2C(=C1)C3=CC=CC=C3N2N=O,0,training
CN(C)CC1CCC/C(=C\C2=CC=C(C=C2)N(C)C)/C1=O.Cl,0,training
COC1=CC2=C(C=C1)C3=C(C2=O)C4=C(C=C(C=C4)[N+](=O)[O-])C(=O)N3CCCI,0,training
CCN(CC)/C(=C(\C(=C(\NC1=CC=C(C=C1)OCC)/N2C3=CC=CC=C3N=N2)\[N+](=O)[O-])/Cl)/Cl,0,training
C[C@@H]1CN(CCN1C(=O)OC2=C(C=C3C(=C2)C(=NC=N3)NC4=C(C(=CC=C4)Cl)F)OC)C,1,training
C[C@@H](C(=O)N)N[N+](=O)[O-],0,training
C1=CN(C2=C1C(=O)NC=N2)C3C(C(C(O3)CO)O)O,0,training
C1=CC=C(C=C1)COC2=CC3=C(C=C2)NC=C3/C=C\[N+](=O)[O-],0,training
C1=CC=C(C(=C1)NC(=O)CCCC(=O)C(C#N)C2=C(C=CC=C2Cl)Cl)[N+](=O)[O-],0,training
CCC1=C(C(=NC(=N1)N)N)C2=CC(=C(C=C2)Cl)N=CN(C)C,0,test
C/C=C(\C)/C(=O)O[C@@H]1CC(CC2[C@]1(CCC3(C2=CCC4[C@]3(CCC5[C@]46CC[C@@](C5(C)C)(OC6)O)C)C)C(=O)O)(C)C,0,training
CCC(C(=O)O)OC1=C2C(=C(C=C1)OC)CCCC2=O,0,training
CC(CCCN(CCCl)CCCl)NC1=C2C=C(C=CC2=NC3=C1C=CC(=C3)Cl)OC.Cl,0,training
C[C@@]12[C@H]3CC[C@@H]1[C@H](ON2O[C@@H](C3)OC4CCCC[C@@H]4C5=CC=CC=C5)C(=O)OC,0,training
C1CCC(C1)(C2(CCCC2)[N+](=O)[O-])[N+](=O)[O-],0,training
C1=CC(=CC=C1C2=C(/C(=C(/C#N)\C3=CC=C(C=C3)Cl)/NN=C2N)O)Cl,0,training
CC1=CC(=O)C2[C@@]1(C[C@@H](CCC2CO)C(=C)C(=O)OC3C(OC(C(C3O)O)OCC4CC[C@@H]5C[C@]6(C4C(=O)C=C6C)OC(=O)C5=C)CO)O,0,training
C1=CC=C2C(=C1)C3=C(C=CO3)C(=N2)NC4=CC(=CC=C4)O,0,valid
C1=CC=C(C=C1)C2=NC(=O)NC(=C2)CC(C3=CC(=C(C=C3)Cl)Cl)O,0,training
C[C@]12CC[C@H]3C(=CC[C@@H]4[C@@]3([C@H]5[C@H](O5)[C@@H](C4(C)C)OC(=O)N)CO)[C@]1(C[C@@H]([C@@H]2C6=COC(=O)C=C6)Cl)O,1,test
CC1=C(C(CC2N1CCO2)C3=CC=CC=C3)C(=O)OC,0,training
CC1=CC(=CC=C1)/C=C/2\CCCCCC2=O,0,training
C(C/C(=N/O)/N)/C(=N\O)/N,0,valid
CC(C)CC(C(=O)NC1=CC2=CC=CC=C2C=C1)N.Cl,0,test
CC1CCC2C1[C@@H](OC=C2C(=O)O[C@@H]3[C@H]4[C@](O4)(C5C3C=CO[C@H]5OC6C(C(C(C(O6)CO)O)O)O)CO)OC7C(C(C(C(O7)CO)O)O)O,0,training
CN1C=CC2=NC=CC3=CC(=C(C1=C32)O)OC.Cl,0,training
CC(C)(C)OC(=O)CC(C(=O)NC(CC1=CC=C(C=C1)[N+](=O)[O-])C(=O)OC)NC(=O)OC(C)(C)C,0,training
COC1=CC(=CC2=C1OCO2)C3C4=C(C5=C(CCCC5)C=C4)NC6=C3C(=O)OC6,1,training
COC1=CC=C(C=C1)CC2=C(NC(=O)NC2=O)N,0,training
CN1C2=CC=CC=C2C3(C1=O)C(C(=O)N3C4=CC=C(C=C4)Cl)(C5=CC=CC=C5)C6=CC=CC=C6,0,training
CCOC(=O)C1=C(C=CC(=C1)NC(=O)N(CCC#N)CCN(C2=CC=CC=C2)C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)N[C@@H](CC(C)C)C(=O)NC)OC,0,valid
CC1=C2C(=O)C=C(NC2=NC=C1)C3=CC(=CC=C3)OC,1,training
C1=NC(=C2C(=N1)N(C(=N2)Cl)C3C(C(C(O3)CO)O)O)N,0,training
C/C(=N/N=C(N)N)/CC(=O)NC1=C(C=C(C=C1)OC)[N+](=O)[O-],0,test
C/C=C/1\CCC2C3=C(CCN2C1)C4=CC=CC=C4N3,0,training
CN1CCC2=CC(=C3C=C2C1CC4=CC(=C(C=C4)OC)C5=C(C=CC(=C5)CC6C7=C(O3)C(=C(C=C7CCN6C)OC)OC)O)OC,0,training
CC1C(C(CC(O1)OC2CC(OC(C2O)C)OC3=CC4=CC5=C(C(=O)[C@H]([C@@H](C5)[C@@H](C(=O)N[C@@H](CC6=CC=CC=C6)C(=O)OC)OC)OC7CC(C(C(O7)C)O)OC8CC(C(C(O8)C)O)OC9CC(C(C(O9)C)O)(C)O)C(=C4C(=C3C)O)O)O)O,1,training
CC(C)[C@@]12[C@@H](O1)[C@H]3[C@@]4(O3)[C@]5(CCC6=C([C@@H]5C[C@H]7[C@]4([C@@H]2O)O7)COC6=O)C,1,training
C1(C(C2C(C(C1O2)Br)Br)C(=O)O)C(=O)O,0,training
C1CN(C(N(C1)CC2=CC=C(C=C2)Cl)C3=CC4=CC=CC=C4C5=CC=CC=C53)CC6=CC=C(C=C6)Cl,0,training
C1C(C(OC1N2C=C(C(=O)NC2=O)OCCCC3=CC=CC=C3)CO)O,0,training
C1=CC=C2C=C(C=CC2=C1)NC3=CC=C(C=C3)O,0,valid
C[C@@H](CO)[C@@H]1CCC=C2[C@H]1[C@H]3CC[C@@H]4[C@]5(CCCNC([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)C,0,training
CC1=C(C(=C2N1C(=O)N(N=N2)C3=CC=C(C=C3)Cl)C#N)C4=CC=CC=C4,0,training
CC(C)(C1=CC=CC=C1)C2=CC=C(C=C2)OC3=CC(=C(C=C3)C#N)C#N,0,training
CC(C)(C)OC(=O)N(CCCN1C2=C(C3=CC=CC=C3C1=O)C(=O)C4=CC=CC=C42)CCN(CCCN5C6=C(C7=CC=CC=C7C5=O)C(=O)C8=CC=CC=C86)C(=O)OC(C)(C)C,0,training
CCCCC(=O)OC[N+]1=CC2=C(C3=C(C(=C2C=C1)C)NC4=C3C=C(C=C4)OC)C.[I-],0,training
CC(=O)NC(CCC(=O)OC)C(=O)NC(CCC(=O)OC)C(=O)NC(CCC(=O)OC)C(=O)NC(CCC(=O)OC)C(=O)NC(CCC(=O)OC)C(=O)NC(CC1=CC=C(C=C1)[N+](=O)[O-])C(=O)NC(CCC(=O)OC)C(=O)NC(CCC(=O)OC)C(=O)NC(CCC(=O)OC)C(=O)NC(CCC(=O)OC)C(=O)NC(CCC(=O)OC)C(=O)N,0,training
C1=C(C=C(C2=C1C(=O)N(C(=N2)CCCl)CCO)Br)Br,0,training
CCOC(=O)C(C(F)(F)F)(NC(=O)C=C)O,0,training
CC(C)(C)N=C1N(C(=O)ON1C(C)(C)C)C2=CC=CC=C2,0,test
C[C@]12CCC3[C@H](C1CC[C@@H]2OC(=O)C45C(O4)CCC5=O)CCC6=C3C=CC(=C6)OC(=O)C7=CC=CC=C7,0,training
CC1C(C(C(C(O1)OC2=CC=CC3=C2C4=C5C6=C(C=CC(=C6C(=O)O4)C)OC(=O)C5=C3O)OC7C(C(C(C(O7)C)O)OC)O)O)O,0,test
C=NC1=CC=C(C=C1)[N+](=O)[O-],0,training
CC1CCC(=CC1)C(C)(C)OC,0,training
CC(C1=CC=NC=C1)NC2=CC=C(C=C2)Cl,0,training
COC(=O)[C@]12CC[C@@H]3[C@H]1[C@H]([C@@H](N2)C4=CC=CO4)N(C3)C(=O)OCC5=CC=CC=C5,0,training
CC1[C@@H]2CC=C3[C@@]2(CO[C@@]14C(CC(O4)(C)C)O)C(=O)CC5([C@@H]3CCC6[C@]5(CC7=NC8=C(C[C@@]9(C(C8)CC[C@H]1C9C[C@@H]([C@@]2(C1=C[C@@H]1[C@]2(C([C@]2(O1)[C@H](C[C@](O2)(C)CO)O)C)O)C)O)C)N=C7C6)C)O,1,training
CC(=O)OC1CC2(C(CCC3(C2(CCC3C4=COC(=O)C=C4)O)C)C5(C1=CC(CC5)OC6C(C(C(C(O6)CO)O)O)O)C)O,1,training
CCN(CC)CCC(=O)C1=CC=C(C=C1)OC2=CC=C(C=C2)C.Cl,0,test
C[C@@H](C1=CC=CC=C1)N2CO[C@@]3([C@H]2CCC3)C#CC4=CC5=C(C=C4)OCO5,0,training
CCC(C)C1C(=O)N2CCCC2C(=O)N(CC(=O)N(C(C(=O)OC(C(C(=O)N1)NC(=O)C3=C4C(=C(C=C3)C)OC5=C(C(=O)C(=C(C5=N4)C(=O)NC6C(OC(=O)C(N(C(=O)CN(C(=O)C7CCCN7C(=O)C(NC6=O)C(C)CC)C)C)C(C)C)C)N)C)C)C(C)C)C)C,1,training
C1=CC(=CC(=C1)NC(=O)C2=C(C(=CC(=C2)Br)Br)O)C(F)(F)F,0,valid
CCCCC(=C=C1CCCCC1O)C2CCCN2C(=O)OC(C)(C)C,0,training
CC1CCCC2=C1C(=C(N=C2C3=CC=C(C=C3)Cl)N)C#N,0,training
CC1C(C(CC(O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)OC,0,training
C1=CC=C2C(=C1)C(=N)N3C4=CC=CC=C4OC3=N2.Cl,0,training
CN(C)CCNC1=C2C3=C(C=C1)C(=O)N(C(=O)N3C4=C(C2=O)C=C(C=C4)O)CCN(C)C,1,training
C1CC(CC1O)(CNC2=CC(=NC(=N2)N)Cl)CO,0,training
C[C@]12CC[C@@H](CC1=CC[C@@H]3[C@@H]2CC[C@]4([C@H]3C[C@@H]([C@@H]4O)N5CCOCC5)C)N6CCCC6,0,training
CC[C@H](C)[C@@H]([C@@H](CC(=O)N1CCC[C@H]1[C@@H]([C@@H](C)C(=O)NCCC2=CC=CC=C2)OC)OC)N(C)C(=O)C(C(C)C)NC(=O)[C@H](C(C)C)N(C)C,1,training
C1=CC=C(C=C1)C(=O)C2=C(C=CC(=C2)Cl)NCN3C4=CC=CC=C4N=N3,0,valid
C1=CC=C(C=C1)C2=C(C3=CC=CC=C3N2)/C=N\NC4=CC=C(C=C4)C5=NC6=CC=CC=C6N5,0,training
C1=C(C2=NON=C2C3=NNN=C31)[N+](=O)[O-],0,training
CC(=C)C1CCC(CC1)C(=O)O,0,training
CN1CCC2(CC1/C(=C\C3=CC(=C(C=C3)Cl)Cl)/C(=O)C2)C4=CC=CC=C4.OCl(=O)(=O)=O,0,training
CC1=NN(C(=O)C1)C(=O)C2=CC=NC=C2,0,training
CC1=C(C(=O)C2=C(C1=O)N3CC(C(C3=C2COC(=O)N)OC(=O)C)OC(=O)C)OC,1,training
CC(C)(CCC[C@@](CC(=O)OC)(C(=O)O[C@H]1[C@H]2C3=CC4=C(C=C3CCN5[C@@]2(CCC5)C=C1OC)OCO4)O)O,1,training
CC1=C2C=NC(=NN2C(=N1)C3=CC(=CC=C3)OC4=CC=CC=C4)NC5=CC(=C(C(=C5)OC)OC)OC,0,training
CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@](C3C([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=C(C=C5)OC)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,1,training
CN1CCN(CC1)C(=O)/C=C/C2=CC=C(O2)[N+](=O)[O-],0,valid
CC1C(CCC2C1(CC3=C(C2)OC=C3C)C)O,0,training
C1=CC=C(C=C1)/C(=N\NC2=NC3=CC=CC=C3C=C2)/C4=CC=CC=N4,1,training
CCOC1=CC=CC=C1N=NC2=CC3=C(C=C2)OC(=O)C(=C3)C(=O)C,0,training
C=CC(=O)NC1=CC=CC(=C1)NC2=NC(=NC=C2F)NC3=CC=C(C=C3)OCCOC(F)F,0,training
CC(=O)C1=CC(=C(C2=C1C=CC=N2)O)I,0,training
COC1=CC(=CC(=C1OC)OC)NC2=NC3=C(C=C(C=C3)C(F)(F)F)N=C2C(=O)O,0,training
CC1=C2C=C[N+](=CC2=C(C3=C1NC4=CC=CC=C43)C)CC5=CC=C(C=C5)I.[Cl-],0,training
CC(=O)N1C(CC(=N1)C2=CC=C(C=C2)N(C)C)C3=CC(=C(C(=C3)OC)OC)OC,0,training
CC1=CC(=NO1)NCC2CC/C(=C\C=C\C3=CC=CC=C3)/C2=O,0,training
C1CC2=C(C1)C3=C(CC4(C3)CC5=C(C4)C=C(C=C5)C=O)C=C2,0,training
C1=CC=C(C=C1)C2=C(C(=C3C(=C2)C(=O)C4=CC=CC=C4N3)C(=O)N)C5=CC=CC=C5,0,training
COC(=O)CCC1=C(N=CC=C1)/C=N/O,0,training
C1=CC=C(C=C1)C(=O)OCC2C(C(C(O2)C3=NNN=N3)OC(=O)C4=CC=CC=C4)OC(=O)C5=CC=CC=C5,0,test
C1CN(CCC1C2=CC=CC=C2)C(=O)N(C3=CC=CC=C3)C(=O)C4=CC=CO4,0,training
C[C@]12CCC(=O)C(C1CC[C@@]34C2C[C@@H](C(C3=O)O)C(=C)C4)(C)C,0,training
CC(C)(C)C(=O)N1[C@H](C2=CC=CC=C2CC1C(=O)O)CC3=CC=CC=C3,0,test
CCOC(=O)C(=O)NC1=C(C=C(C=C1)[N+](=O)[O-])C#N,0,training
CC1(CC2=C(C(=O)C1)C(=C3C=CC4=CC=CC=C4C3=N2)C5=CC=C(C=C5)NC(=O)CCCCC(=O)NC6=CC=C(C=C6)C7=C8C=CC9=CC=CC=C9C8=NC1=C7C(=O)CC(C1)(C)C)C,0,test
COC1=C(C=C2C(=C1)C3=C(C4=C(N3)N=CC=C4)N=N2)OC,0,training
CCCCN1C(=C2C(=C1C)C(=O)N(C2=O)CC(CN3CCC4=CC=CC=C4C3)O)C,0,test
C1=CC=C(C=C1)CN2C(=O)C(=C(C2=O)Cl)NC3=CC=CC(=C3)C(=O)NC4=CC=CC=C4Cl,0,valid
C1CC(=O)N(C1=O)OC(=O)C(CCCCN)NC(=O)C(CC2=CC=C(C=C2)O)NC(=O)C(CCCCN)NC(=O)C(CC3=CC=C(C=C3)O)N.Cl,0,valid
CC1=CC=C(C=C1)N(CN2C(CCC2=O)C(=O)O)C(=O)C,0,training
CC(C)NC(=O)OCC1=C2CCCN2C(=C1COC(=O)NC(C)C)C3=CC(=C(C=C3)Cl)Cl,0,training
C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO,0,training
CCOC(=O)NNC(=O)NC12CC3CC(C1)CC(C3)C2,0,test
COC1=CC2=C(C=C1)N3[C@@H]4[C@]25CCN6[C@H]5C[C@@H]7[C@H]4[C@H](CC3=O)OCC=C7C6,0,test
CC1=CC(=CC(=C1O)C)/C=C/2\CC3=CC(=C(C(=C3C2=O)N)OC)OC,1,training
COC1=CC=C(C=C1)C2=NN(C3=C2C=CC(=C3)N)C(=O)C4=CC(=C(C(=C4)OC)OC)OC,1,test
CC(=O)OC12C(C(C1C(=O)O)C(=O)O)C3=CC=CC=C3C4=CC=CC=C24,0,training
C1CC(OC1COC(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4)O,0,training
CC(=C)C(=O)OC1CCC2(C(C1)CCC3C2CCC4(C35C(O5)CC4C6=COC(=O)C=C6)C)C,0,training
C(C1([C@@H](C1C(=O)O)C(=O)O)Br)Br,0,training
CC1=C(C(=O)C=CN1CCCl)OC(=O)C,0,training
